"","state_name","date","cases","new","new7"
"14493","Michigan",2021-06-05,994935,429,427.714285714286
"14494","Michigan",2021-06-06,994935,0,427.714285714286
"14495","Michigan",2021-06-07,995397,462,493.714285714286
"14496","Michigan",2021-06-08,995759,362,404.857142857143
"14497","Michigan",2021-06-09,996065,306,377.571428571429
"14498","Michigan",2021-06-10,996427,362,353.571428571429
"14499","Michigan",2021-06-11,996756,329,321.428571428571
"14500","Michigan",2021-06-12,996986,230,293
"14501","Michigan",2021-06-13,996986,0,293
"14502","Michigan",2021-06-14,997375,389,282.571428571429
"14503","Michigan",2021-06-15,997595,220,262.285714285714
"14504","Michigan",2021-06-16,997816,221,250.142857142857
"14505","Michigan",2021-06-17,997993,177,223.714285714286
"14506","Michigan",2021-06-18,998149,156,199
"14507","Michigan",2021-06-19,998149,0,166.142857142857
"14508","Michigan",2021-06-20,998149,0,166.142857142857
"14509","Michigan",2021-06-21,998507,358,161.714285714286
"14510","Michigan",2021-06-22,998641,134,149.428571428571
"14511","Michigan",2021-06-23,998877,236,151.571428571429
"14512","Michigan",2021-06-24,999052,175,151.285714285714
"14513","Michigan",2021-06-25,999119,67,138.571428571429
"14514","Michigan",2021-06-26,999119,0,138.571428571429
"14515","Michigan",2021-06-27,999119,0,138.571428571429
"14516","Michigan",2021-06-28,999471,352,137.714285714286
"14517","Michigan",2021-06-29,999711,240,152.857142857143
"14518","Michigan",2021-06-30,1000019,308,163.142857142857
"14519","Michigan",2021-07-01,1000241,222,169.857142857143
"14520","Michigan",2021-07-02,1000375,134,179.428571428571
"14521","Michigan",2021-07-03,1000375,0,179.428571428571
"14522","Michigan",2021-07-04,1000375,0,179.428571428571
"14523","Michigan",2021-07-05,1000375,0,129.142857142857
"14524","Michigan",2021-07-06,1000908,533,171
"14525","Michigan",2021-07-07,1000908,0,127
"14526","Michigan",2021-07-08,1000908,0,95.2857142857143
"14527","Michigan",2021-07-09,1001745,837,195.714285714286
"14528","Michigan",2021-07-10,1001745,0,195.714285714286
"14529","Michigan",2021-07-11,1001745,0,195.714285714286
"14530","Michigan",2021-07-12,1001745,0,195.714285714286
"14531","Michigan",2021-07-13,1002488,743,225.714285714286
"14532","Michigan",2021-07-14,1002488,0,225.714285714286
"14533","Michigan",2021-07-15,1002488,0,225.714285714286
"14534","Michigan",2021-07-16,1003432,944,241
"14535","Michigan",2021-07-17,1003432,0,241
"14536","Michigan",2021-07-18,1003432,0,241
"14537","Michigan",2021-07-19,1003432,0,241
"14538","Michigan",2021-07-20,1004630,1198,306
"14539","Michigan",2021-07-21,1004630,0,306
"14540","Michigan",2021-07-22,1004630,0,306
"14541","Michigan",2021-07-23,1006360,1730,418.285714285714
"14542","Michigan",2021-07-24,1006360,0,418.285714285714
"14543","Michigan",2021-07-25,1006360,0,418.285714285714
"14544","Michigan",2021-07-26,1006360,0,418.285714285714
"14545","Michigan",2021-07-27,1008429,2069,542.714285714286
"14546","Michigan",2021-07-28,1008429,0,542.714285714286
"14547","Michigan",2021-07-29,1008429,0,542.714285714286
"14548","Michigan",2021-07-30,1011106,2677,678
"14549","Michigan",2021-07-31,1011106,0,678
"14550","Michigan",2021-08-01,1011106,0,678
"14551","Michigan",2021-08-02,1011106,0,678
"14552","Michigan",2021-08-03,1014087,2981,808.285714285714
"14553","Michigan",2021-08-04,1014087,0,808.285714285714
"14554","Michigan",2021-08-05,1014087,0,808.285714285714
"14555","Michigan",2021-08-06,1018601,4514,1070.71428571429
"14556","Michigan",2021-08-07,1018601,0,1070.71428571429
"14557","Michigan",2021-08-08,1018601,0,1070.71428571429
"14558","Michigan",2021-08-09,1021681,3080,1510.71428571429
"14559","Michigan",2021-08-10,1021681,0,1084.85714285714
"14560","Michigan",2021-08-11,1025003,3322,1559.42857142857
"14561","Michigan",2021-08-12,1025003,0,1559.42857142857
"14562","Michigan",2021-08-13,1028630,3627,1432.71428571429
"14563","Michigan",2021-08-14,1028630,0,1432.71428571429
"14564","Michigan",2021-08-15,1028630,0,1432.71428571429
"14565","Michigan",2021-08-16,1032520,3890,1548.42857142857
"14566","Michigan",2021-08-17,1032520,0,1548.42857142857
"14567","Michigan",2021-08-18,1035827,3307,1546.28571428571
"14568","Michigan",2021-08-19,1035827,0,1546.28571428571
"14569","Michigan",2021-08-20,1040673,4846,1720.42857142857
"14570","Michigan",2021-08-21,1040673,0,1720.42857142857
"14571","Michigan",2021-08-22,1040673,0,1720.42857142857
"14572","Michigan",2021-08-23,1044958,4285,1776.85714285714
"14573","Michigan",2021-08-24,1044958,0,1776.85714285714
"14574","Michigan",2021-08-25,1050153,5195,2046.57142857143
"14575","Michigan",2021-08-26,1050153,0,2046.57142857143
"14576","Michigan",2021-08-27,1054709,4556,2005.14285714286
"14577","Michigan",2021-08-28,1054709,0,2005.14285714286
"14578","Michigan",2021-08-29,1054709,0,2005.14285714286
"14579","Michigan",2021-08-30,1060343,5634,2197.85714285714
"14580","Michigan",2021-08-31,1060343,0,2197.85714285714
"14581","Michigan",2021-09-01,1065671,5328,2216.85714285714
"14582","Michigan",2021-09-02,1065671,0,2216.85714285714
"14583","Michigan",2021-09-03,1070963,5292,2322
"14584","Michigan",2021-09-04,1070963,0,2322
"14585","Michigan",2021-09-05,1070963,0,2322
"14586","Michigan",2021-09-06,1070963,0,1517.14285714286
"14587","Michigan",2021-09-07,1077871,6908,2504
"14588","Michigan",2021-09-08,1081179,3308,2215.42857142857
"14589","Michigan",2021-09-09,1081179,0,2215.42857142857
"14590","Michigan",2021-09-10,1088201,7022,2462.57142857143
"14591","Michigan",2021-09-11,1088201,0,2462.57142857143
"14592","Michigan",2021-09-12,1088201,0,2462.57142857143
"14593","Michigan",2021-09-13,1095200,6999,3462.42857142857
"14594","Michigan",2021-09-14,1095200,0,2475.57142857143
"14595","Michigan",2021-09-15,1102957,7757,3111.14285714286
"14596","Michigan",2021-09-16,1102957,0,3111.14285714286
"14597","Michigan",2021-09-17,1109643,6686,3063.14285714286
"14598","Michigan",2021-09-18,1109643,0,3063.14285714286
"14599","Michigan",2021-09-19,1109643,0,3063.14285714286
"14600","Michigan",2021-09-20,1117846,8203,3235.14285714286
"14601","Michigan",2021-09-21,1117846,0,3235.14285714286
"14602","Michigan",2021-09-22,1125564,7718,3229.57142857143
"14603","Michigan",2021-09-23,1125564,0,3229.57142857143
"14604","Michigan",2021-09-24,1132651,7087,3286.85714285714
"14605","Michigan",2021-09-25,1132651,0,3286.85714285714
"14606","Michigan",2021-09-26,1132651,0,3286.85714285714
"14607","Michigan",2021-09-27,1141370,8719,3360.57142857143
"14608","Michigan",2021-09-28,1141370,0,3360.57142857143
"14609","Michigan",2021-09-29,1150064,8694,3500
"14610","Michigan",2021-09-30,1150064,0,3500
"14611","Michigan",2021-10-01,1159419,9355,3824
"14612","Michigan",2021-10-02,1159419,0,3824
"14613","Michigan",2021-10-03,1159419,0,3824
"14614","Michigan",2021-10-04,1169238,9819,3981.14285714286
"14615","Michigan",2021-10-05,1169238,0,3981.14285714286
"14616","Michigan",2021-10-06,1178908,9670,4120.57142857143
"14617","Michigan",2021-10-07,1178908,0,4120.57142857143
"14618","Michigan",2021-10-08,1189030,10122,4230.14285714286
"14619","Michigan",2021-10-09,1189030,0,4230.14285714286
"14620","Michigan",2021-10-10,1189030,0,4230.14285714286
"14621","Michigan",2021-10-11,1198850,9820,4230.28571428571
"14622","Michigan",2021-10-12,1198850,0,4230.28571428571
"14623","Michigan",2021-10-13,1209726,10876,4402.57142857143
"14624","Michigan",2021-10-14,1209726,0,4402.57142857143
"14625","Michigan",2021-10-15,1219715,9989,4383.57142857143
"14626","Michigan",2021-10-16,1219715,0,4383.57142857143
"14627","Michigan",2021-10-17,1219715,0,4383.57142857143
"14628","Michigan",2021-10-18,1229056,9341,4315.14285714286
"14629","Minnesota",2020-01-22,0,0,0
"14630","Minnesota",2020-01-23,0,0,0
"14631","Minnesota",2020-01-24,0,0,0
"14632","Minnesota",2020-01-25,0,0,0
"14633","Minnesota",2020-01-26,0,0,0
"14634","Minnesota",2020-01-27,0,0,0
"14635","Minnesota",2020-01-28,0,0,0
"14636","Minnesota",2020-01-29,0,0,0
"14637","Minnesota",2020-01-30,0,0,0
"14638","Minnesota",2020-01-31,0,0,0
"14639","Minnesota",2020-02-01,0,0,0
"14640","Minnesota",2020-02-02,0,0,0
"14641","Minnesota",2020-02-03,0,0,0
"14642","Minnesota",2020-02-04,0,0,0
"14643","Minnesota",2020-02-05,0,0,0
"14644","Minnesota",2020-02-06,0,0,0
"14645","Minnesota",2020-02-07,0,0,0
"14646","Minnesota",2020-02-08,0,0,0
"14647","Minnesota",2020-02-09,0,0,0
"14648","Minnesota",2020-02-10,0,0,0
"14649","Minnesota",2020-02-11,0,0,0
"14650","Minnesota",2020-02-12,0,0,0
"14651","Minnesota",2020-02-13,0,0,0
"14652","Minnesota",2020-02-14,0,0,0
"14653","Minnesota",2020-02-15,0,0,0
"14654","Minnesota",2020-02-16,0,0,0
"14655","Minnesota",2020-02-17,0,0,0
"14656","Minnesota",2020-02-18,0,0,0
"14657","Minnesota",2020-02-19,0,0,0
"14658","Minnesota",2020-02-20,0,0,0
"14659","Minnesota",2020-02-21,0,0,0
"14660","Minnesota",2020-02-22,0,0,0
"14661","Minnesota",2020-02-23,0,0,0
"14662","Minnesota",2020-02-24,0,0,0
"14663","Minnesota",2020-02-25,0,0,0
"14664","Minnesota",2020-02-26,0,0,0
"14665","Minnesota",2020-02-27,0,0,0
"14666","Minnesota",2020-02-28,0,0,0
"14667","Minnesota",2020-02-29,0,0,0
"14668","Minnesota",2020-03-01,0,0,0
"14669","Minnesota",2020-03-02,0,0,0
"14670","Minnesota",2020-03-03,0,0,0
"14671","Minnesota",2020-03-04,0,0,0
"14672","Minnesota",2020-03-05,0,0,0
"14673","Minnesota",2020-03-06,1,1,0.142857142857143
"14674","Minnesota",2020-03-07,1,0,0.142857142857143
"14675","Minnesota",2020-03-08,1,0,0.142857142857143
"14676","Minnesota",2020-03-09,2,1,0.285714285714286
"14677","Minnesota",2020-03-10,2,0,0.285714285714286
"14678","Minnesota",2020-03-11,5,3,0.714285714285714
"14679","Minnesota",2020-03-12,9,4,1.28571428571429
"14680","Minnesota",2020-03-13,14,5,1.85714285714286
"14681","Minnesota",2020-03-14,21,7,2.85714285714286
"14682","Minnesota",2020-03-15,21,0,2.85714285714286
"14683","Minnesota",2020-03-16,53,32,7.28571428571429
"14684","Minnesota",2020-03-17,59,6,8.14285714285714
"14685","Minnesota",2020-03-18,77,18,10.2857142857143
"14686","Minnesota",2020-03-19,89,12,11.4285714285714
"14687","Minnesota",2020-03-20,113,24,14.1428571428571
"14688","Minnesota",2020-03-21,134,21,16.1428571428571
"14689","Minnesota",2020-03-22,167,33,20.8571428571429
"14690","Minnesota",2020-03-23,234,67,25.8571428571429
"14691","Minnesota",2020-03-24,261,27,28.8571428571429
"14692","Minnesota",2020-03-25,286,25,29.8571428571429
"14693","Minnesota",2020-03-26,344,58,36.4285714285714
"14694","Minnesota",2020-03-27,396,52,40.4285714285714
"14695","Minnesota",2020-03-28,441,45,43.8571428571429
"14696","Minnesota",2020-03-29,503,62,48
"14697","Minnesota",2020-03-30,576,73,48.8571428571429
"14698","Minnesota",2020-03-31,629,53,52.5714285714286
"14699","Minnesota",2020-04-01,689,60,57.5714285714286
"14700","Minnesota",2020-04-02,742,53,56.8571428571429
"14701","Minnesota",2020-04-03,788,46,56
"14702","Minnesota",2020-04-04,865,77,60.5714285714286
"14703","Minnesota",2020-04-05,935,70,61.7142857142857
"14704","Minnesota",2020-04-06,986,51,58.5714285714286
"14705","Minnesota",2020-04-07,1069,83,62.8571428571429
"14706","Minnesota",2020-04-08,1154,85,66.4285714285714
"14707","Minnesota",2020-04-09,1240,86,71.1428571428571
"14708","Minnesota",2020-04-10,1336,96,78.2857142857143
"14709","Minnesota",2020-04-11,1427,91,80.2857142857143
"14710","Minnesota",2020-04-12,1621,194,98
"14711","Minnesota",2020-04-13,1621,0,90.7142857142857
"14712","Minnesota",2020-04-14,1695,74,89.4285714285714
"14713","Minnesota",2020-04-15,1809,114,93.5714285714286
"14714","Minnesota",2020-04-16,1809,0,81.2857142857143
"14715","Minnesota",2020-04-17,2070,261,104.857142857143
"14716","Minnesota",2020-04-18,2209,139,111.714285714286
"14717","Minnesota",2020-04-19,2356,147,105
"14718","Minnesota",2020-04-20,2470,114,121.285714285714
"14719","Minnesota",2020-04-21,2567,97,124.571428571429
"14720","Minnesota",2020-04-22,2722,155,130.428571428571
"14721","Minnesota",2020-04-23,2942,220,161.857142857143
"14722","Minnesota",2020-04-24,3185,243,159.285714285714
"14723","Minnesota",2020-04-25,3446,261,176.714285714286
"14724","Minnesota",2020-04-26,3602,156,178
"14725","Minnesota",2020-04-27,3811,209,191.571428571429
"14726","Minnesota",2020-04-28,4181,370,230.571428571429
"14727","Minnesota",2020-04-29,4644,463,274.571428571429
"14728","Minnesota",2020-04-30,5136,492,313.428571428571
"14729","Minnesota",2020-05-01,5730,594,363.571428571429
"14730","Minnesota",2020-05-02,6232,502,398
"14731","Minnesota",2020-05-03,6663,431,437.285714285714
"14732","Minnesota",2020-05-04,7234,571,489
"14733","Minnesota",2020-05-05,7851,617,524.285714285714
"14734","Minnesota",2020-05-06,8579,728,562.142857142857
"14735","Minnesota",2020-05-07,9365,786,604.142857142857
"14736","Minnesota",2020-05-08,10088,723,622.571428571429
"14737","Minnesota",2020-05-09,10790,702,651.142857142857
"14738","Minnesota",2020-05-10,11271,481,658.285714285714
"14739","Minnesota",2020-05-11,11799,528,652.142857142857
"14740","Minnesota",2020-05-12,12494,695,663.285714285714
"14741","Minnesota",2020-05-13,12917,423,619.714285714286
"14742","Minnesota",2020-05-14,13435,518,581.428571428571
"14743","Minnesota",2020-05-15,14240,805,593.142857142857
"14744","Minnesota",2020-05-16,14969,729,597
"14745","Minnesota",2020-05-17,15668,699,628.142857142857
"14746","Minnesota",2020-05-18,16372,704,653.285714285714
"14747","Minnesota",2020-05-19,17029,657,647.857142857143
"14748","Minnesota",2020-05-20,17670,641,679
"14749","Minnesota",2020-05-21,18200,530,680.714285714286
"14750","Minnesota",2020-05-22,19005,805,680.714285714286
"14751","Minnesota",2020-05-23,19845,840,696.571428571429
"14752","Minnesota",2020-05-24,20573,728,700.714285714286
"14753","Minnesota",2020-05-25,21315,742,706.142857142857
"14754","Minnesota",2020-05-26,21960,645,704.428571428571
"14755","Minnesota",2020-05-27,22464,504,684.857142857143
"14756","Minnesota",2020-05-28,22947,483,678.142857142857
"14757","Minnesota",2020-05-29,23531,584,646.571428571429
"14758","Minnesota",2020-05-30,24190,659,620.714285714286
"14759","Minnesota",2020-05-31,24850,660,611
"14760","Minnesota",2020-06-01,25208,358,556.142857142857
"14761","Minnesota",2020-06-02,25508,300,506.857142857143
"14762","Minnesota",2020-06-03,25870,362,486.571428571429
"14763","Minnesota",2020-06-04,26273,403,475.142857142857
"14764","Minnesota",2020-06-05,26980,707,492.714285714286
"14765","Minnesota",2020-06-06,27501,521,473
"14766","Minnesota",2020-06-07,27886,385,433.714285714286
"14767","Minnesota",2020-06-08,28224,338,430.857142857143
"14768","Minnesota",2020-06-09,28523,299,430.714285714286
"14769","Minnesota",2020-06-10,28869,346,428.428571428571
"14770","Minnesota",2020-06-11,29316,447,434.714285714286
"14771","Minnesota",2020-06-12,29795,479,402.142857142857
"14772","Minnesota",2020-06-13,30172,377,381.571428571429
"14773","Minnesota",2020-06-14,30471,299,369.285714285714
"14774","Minnesota",2020-06-15,30693,222,352.714285714286
"14775","Minnesota",2020-06-16,30882,189,337
"14776","Minnesota",2020-06-17,31296,414,346.714285714286
"14777","Minnesota",2020-06-18,31675,379,337
"14778","Minnesota",2020-06-19,32031,356,319.428571428571
"14779","Minnesota",2020-06-20,32467,436,327.857142857143
"14780","Minnesota",2020-06-21,32920,453,349.857142857143
"14781","Minnesota",2020-06-22,33227,307,362
"14782","Minnesota",2020-06-23,33469,242,369.571428571429
"14783","Minnesota",2020-06-24,33763,294,352.428571428571
"14784","Minnesota",2020-06-25,34123,360,349.714285714286
"14785","Minnesota",2020-06-26,34616,493,369.285714285714
"14786","Minnesota",2020-06-27,35033,417,366.571428571429
"14787","Minnesota",2020-06-28,35549,516,375.571428571429
"14788","Minnesota",2020-06-29,35861,312,376.285714285714
"14789","Minnesota",2020-06-30,36303,442,404.857142857143
"14790","Minnesota",2020-07-01,36716,413,421.857142857143
"14791","Minnesota",2020-07-02,37210,494,441
"14792","Minnesota",2020-07-03,37624,414,429.714285714286
"14793","Minnesota",2020-07-04,37624,0,370.142857142857
"14794","Minnesota",2020-07-05,38136,512,369.571428571429
"14795","Minnesota",2020-07-06,38569,433,386.857142857143
"14796","Minnesota",2020-07-07,39133,564,404.285714285714
"14797","Minnesota",2020-07-08,39589,456,410.428571428571
"14798","Minnesota",2020-07-09,40163,574,421.857142857143
"14799","Minnesota",2020-07-10,40767,604,449
"14800","Minnesota",2020-07-11,41571,804,563.857142857143
"14801","Minnesota",2020-07-12,42281,710,592.142857142857
"14802","Minnesota",2020-07-13,42772,491,600.428571428571
"14803","Minnesota",2020-07-14,43170,398,576.714285714286
"14804","Minnesota",2020-07-15,43742,572,593.285714285714
"14805","Minnesota",2020-07-16,44347,605,597.714285714286
"14806","Minnesota",2020-07-17,45013,666,606.571428571429
"14807","Minnesota",2020-07-18,45470,457,557
"14808","Minnesota",2020-07-19,46204,734,560.428571428571
"14809","Minnesota",2020-07-20,47107,903,619.285714285714
"14810","Minnesota",2020-07-21,47457,350,612.428571428571
"14811","Minnesota",2020-07-22,47961,504,602.714285714286
"14812","Minnesota",2020-07-23,48721,760,624.857142857143
"14813","Minnesota",2020-07-24,49488,767,639.285714285714
"14814","Minnesota",2020-07-25,50291,803,688.714285714286
"14815","Minnesota",2020-07-26,51153,862,707
"14816","Minnesota",2020-07-27,51803,650,670.857142857143
"14817","Minnesota",2020-07-28,52281,478,689.142857142857
"14818","Minnesota",2020-07-29,52947,666,712.285714285714
"14819","Minnesota",2020-07-30,53692,745,710.142857142857
"14820","Minnesota",2020-07-31,54463,771,710.714285714286
"14821","Minnesota",2020-08-01,55188,725,699.571428571429
"14822","Minnesota",2020-08-02,55947,759,684.857142857143
"14823","Minnesota",2020-08-03,56560,613,679.571428571429
"14824","Minnesota",2020-08-04,57162,602,697.285714285714
"14825","Minnesota",2020-08-05,57779,617,690.285714285714
"14826","Minnesota",2020-08-06,58640,861,706.857142857143
"14827","Minnesota",2020-08-07,59185,545,674.571428571429
"14828","Minnesota",2020-08-08,60101,916,701.857142857143
"14829","Minnesota",2020-08-09,60898,797,707.285714285714
"14830","Minnesota",2020-08-10,61516,618,708
"14831","Minnesota",2020-08-11,61839,323,668.142857142857
"14832","Minnesota",2020-08-12,62303,464,646.285714285714
"14833","Minnesota",2020-08-13,62993,690,621.857142857143
"14834","Minnesota",2020-08-14,63723,730,648.285714285714
"14835","Minnesota",2020-08-15,64413,690,616
"14836","Minnesota",2020-08-16,65152,739,607.714285714286
"14837","Minnesota",2020-08-17,65716,564,600
"14838","Minnesota",2020-08-18,66092,376,607.571428571429
"14839","Minnesota",2020-08-19,66618,526,616.428571428571
"14840","Minnesota",2020-08-20,67308,690,616.428571428571
"14841","Minnesota",2020-08-21,68133,825,630
"14842","Minnesota",2020-08-22,68867,734,636.285714285714
"14843","Minnesota",2020-08-23,69584,717,633.142857142857
"14844","Minnesota",2020-08-24,70298,714,654.571428571429
"14845","Minnesota",2020-08-25,70707,409,659.285714285714
"14846","Minnesota",2020-08-26,71236,529,659.714285714286
"14847","Minnesota",2020-08-27,72390,1154,726
"14848","Minnesota",2020-08-28,73240,850,729.571428571429
"14849","Minnesota",2020-08-29,74257,1017,770
"14850","Minnesota",2020-08-30,75189,932,800.714285714286
"14851","Minnesota",2020-08-31,75864,675,795.142857142857
"14852","Minnesota",2020-09-01,76355,491,806.857142857143
"14853","Minnesota",2020-09-02,77085,730,835.571428571429
"14854","Minnesota",2020-09-03,78123,1038,819
"14855","Minnesota",2020-09-04,78966,843,818
"14856","Minnesota",2020-09-05,79880,914,803.285714285714
"14857","Minnesota",2020-09-06,80587,707,771.142857142857
"14858","Minnesota",2020-09-07,81225,638,765.857142857143
"14859","Minnesota",2020-09-08,81608,383,750.428571428571
"14860","Minnesota",2020-09-09,81868,260,683.285714285714
"14861","Minnesota",2020-09-10,82249,381,589.428571428571
"14862","Minnesota",2020-09-11,82716,467,535.714285714286
"14863","Minnesota",2020-09-12,83588,872,529.714285714286
"14864","Minnesota",2020-09-13,84311,723,532
"14865","Minnesota",2020-09-14,84949,638,532
"14866","Minnesota",2020-09-15,85351,402,534.714285714286
"14867","Minnesota",2020-09-16,85813,462,563.571428571429
"14868","Minnesota",2020-09-17,86722,909,639
"14869","Minnesota",2020-09-18,87807,1085,727.285714285714
"14870","Minnesota",2020-09-19,88721,914,733.285714285714
"14871","Minnesota",2020-09-20,90017,1296,815.142857142857
"14872","Minnesota",2020-09-21,90942,925,856.142857142857
"14873","Minnesota",2020-09-22,91422,480,867.285714285714
"14874","Minnesota",2020-09-23,92100,678,898.142857142857
"14875","Minnesota",2020-09-24,93012,912,898.571428571429
"14876","Minnesota",2020-09-25,94189,1177,911.714285714286
"14877","Minnesota",2020-09-26,95659,1470,991.142857142857
"14878","Minnesota",2020-09-27,96734,1075,959.571428571429
"14879","Minnesota",2020-09-28,97638,904,956.571428571429
"14880","Minnesota",2020-09-29,98447,809,1003.57142857143
"14881","Minnesota",2020-09-30,99134,687,1004.85714285714
"14882","Minnesota",2020-10-01,100200,1066,1026.85714285714
"14883","Minnesota",2020-10-02,101366,1166,1025.28571428571
"14884","Minnesota",2020-10-03,102787,1421,1018.28571428571
"14885","Minnesota",2020-10-04,103826,1039,1013.14285714286
"14886","Minnesota",2020-10-05,104799,973,1023
"14887","Minnesota",2020-10-06,105740,941,1041.85714285714
"14888","Minnesota",2020-10-07,106651,911,1073.85714285714
"14889","Minnesota",2020-10-08,107922,1271,1103.14285714286
"14890","Minnesota",2020-10-09,109312,1390,1135.14285714286
"14891","Minnesota",2020-10-10,110828,1516,1148.71428571429
"14892","Minnesota",2020-10-11,112268,1440,1206
"14893","Minnesota",2020-10-12,113439,1171,1234.28571428571
"14894","Minnesota",2020-10-13,114574,1135,1262
"14895","Minnesota",2020-10-14,115943,1369,1327.42857142857
"14896","Minnesota",2020-10-15,117106,1163,1312
"14897","Minnesota",2020-10-16,119396,2290,1440.57142857143
"14898","Minnesota",2020-10-17,121090,1694,1466
"14899","Minnesota",2020-10-18,122812,1722,1506.28571428571
"14900","Minnesota",2020-10-19,124439,1627,1571.42857142857
"14901","Minnesota",2020-10-20,125531,1092,1565.28571428571
"14902","Minnesota",2020-10-21,126591,1060,1521.14285714286
"14903","Minnesota",2020-10-22,128152,1561,1578
"14904","Minnesota",2020-10-23,129863,1711,1495.28571428571
"14905","Minnesota",2020-10-24,132122,2259,1576
"14906","Minnesota",2020-10-25,133802,1680,1570
"14907","Minnesota",2020-10-26,135372,1570,1561.85714285714
"14908","Minnesota",2020-10-27,137536,2164,1715
"14909","Minnesota",2020-10-28,139444,1908,1836.14285714286
"14910","Minnesota",2020-10-29,142311,2867,2022.71428571429
"14911","Minnesota",2020-10-30,145465,3154,2228.85714285714
"14912","Minnesota",2020-10-31,148472,3007,2335.71428571429
"14913","Minnesota",2020-11-01,150672,2200,2410
"14914","Minnesota",2020-11-02,153620,2948,2606.85714285714
"14915","Minnesota",2020-11-03,157096,3476,2794.28571428571
"14916","Minnesota",2020-11-04,160923,3827,3068.42857142857
"14917","Minnesota",2020-11-05,164865,3942,3222
"14918","Minnesota",2020-11-06,170307,5442,3548.85714285714
"14919","Minnesota",2020-11-07,174954,4647,3783.14285714286
"14920","Minnesota",2020-11-08,180862,5908,4312.85714285714
"14921","Minnesota",2020-11-09,184788,3926,4452.57142857143
"14922","Minnesota",2020-11-10,189681,4893,4655
"14923","Minnesota",2020-11-11,194570,4889,4806.71428571429
"14924","Minnesota",2020-11-12,201795,7225,5275.71428571429
"14925","Minnesota",2020-11-13,207339,5544,5290.28571428571
"14926","Minnesota",2020-11-14,216028,8689,5867.71428571429
"14927","Minnesota",2020-11-15,223581,7553,6102.71428571429
"14928","Minnesota",2020-11-16,231018,7437,6604.28571428571
"14929","Minnesota",2020-11-17,236949,5931,6752.57142857143
"14930","Minnesota",2020-11-18,242043,5094,6781.85714285714
"14931","Minnesota",2020-11-19,249906,7863,6873
"14932","Minnesota",2020-11-20,256700,6794,7051.57142857143
"14933","Minnesota",2020-11-21,262952,6252,6703.42857142857
"14934","Minnesota",2020-11-22,270157,7205,6653.71428571429
"14935","Minnesota",2020-11-23,276500,6343,6497.42857142857
"14936","Minnesota",2020-11-24,282916,6416,6566.71428571429
"14937","Minnesota",2020-11-25,289303,6387,6751.42857142857
"14938","Minnesota",2020-11-26,289303,0,5628.14285714286
"14939","Minnesota",2020-11-27,295001,5698,5471.57142857143
"14940","Minnesota",2020-11-28,304023,9022,5867.28571428571
"14941","Minnesota",2020-11-29,312969,8946,6116
"14942","Minnesota",2020-11-30,318763,5794,6037.57142857143
"14943","Minnesota",2020-12-01,322312,3549,5628
"14944","Minnesota",2020-12-02,327477,5165,5453.42857142857
"14945","Minnesota",2020-12-03,333626,6149,6331.85714285714
"14946","Minnesota",2020-12-04,338973,5347,6281.71428571429
"14947","Minnesota",2020-12-05,345281,6308,5894
"14948","Minnesota",2020-12-06,350862,5581,5413.28571428571
"14949","Minnesota",2020-12-07,356152,5290,5341.28571428571
"14950","Minnesota",2020-12-08,359203,3051,5270.14285714286
"14951","Minnesota",2020-12-09,363719,4516,5177.42857142857
"14952","Minnesota",2020-12-10,367218,3499,4798.85714285714
"14953","Minnesota",2020-12-11,370968,3750,4570.71428571429
"14954","Minnesota",2020-12-12,375398,4430,4302.42857142857
"14955","Minnesota",2020-12-13,378823,3425,3994.42857142857
"14956","Minnesota",2020-12-14,381841,3018,3669.85714285714
"14957","Minnesota",2020-12-15,384164,2323,3565.85714285714
"14958","Minnesota",2020-12-16,386412,2248,3241.85714285714
"14959","Minnesota",2020-12-17,389171,2759,3136.14285714286
"14960","Minnesota",2020-12-18,391889,2718,2988.71428571429
"14961","Minnesota",2020-12-19,394635,2746,2748.14285714286
"14962","Minnesota",2020-12-20,397319,2684,2642.28571428571
"14963","Minnesota",2020-12-21,399311,1992,2495.71428571429
"14964","Minnesota",2020-12-22,401011,1700,2406.71428571429
"14965","Minnesota",2020-12-23,402519,1508,2301
"14966","Minnesota",2020-12-24,404403,1884,2176
"14967","Minnesota",2020-12-25,404403,0,1787.71428571429
"14968","Minnesota",2020-12-26,406545,2142,1701.42857142857
"14969","Minnesota",2020-12-27,409061,2516,1677.42857142857
"14970","Minnesota",2020-12-28,410138,1077,1546.71428571429
"14971","Minnesota",2020-12-29,411110,972,1442.71428571429
"14972","Minnesota",2020-12-30,413107,1997,1512.57142857143
"14973","Minnesota",2020-12-31,415302,2195,1557
"14974","Minnesota",2021-01-01,415302,0,1557
"14975","Minnesota",2021-01-02,417832,2530,1612.42857142857
"14976","Minnesota",2021-01-03,420544,2712,1640.42857142857
"14977","Minnesota",2021-01-04,423688,3144,1935.71428571429
"14978","Minnesota",2021-01-05,425261,1573,2021.57142857143
"14979","Minnesota",2021-01-06,427587,2326,2068.57142857143
"14980","Minnesota",2021-01-07,429570,1983,2038.28571428571
"14981","Minnesota",2021-01-08,431944,2374,2377.42857142857
"14982","Minnesota",2021-01-09,434413,2469,2368.71428571429
"14983","Minnesota",2021-01-10,436572,2159,2289.71428571429
"14984","Minnesota",2021-01-11,437552,980,1980.57142857143
"14985","Minnesota",2021-01-12,438867,1315,1943.71428571429
